date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2018-05-03,0.2852,3.6,232.26,24.25,1.1,12.25,4.31,16.51,64.24,2.0,corn,317,0.298,0.3183,0.2566,3.73,378.83,24.34,5.7,12.53,4.29,17.67,62.2,2.0,123,2018,853,0.298,0.3183,0.2566,1.1,5.7
2018-05-04,0.2715,3.96,236.55,25.82,0.3,13.83,2.64,19.03,62.77,2.0,corn,317,0.2852,0.3213,0.2507,3.6,232.26,24.25,1.1,12.25,4.31,16.51,64.24,2.0,124,2018,854,0.2852,0.3213,0.2507,0.3,1.1
2018-05-05,0.2571,4.33,317.19,26.37,0.6,13.97,6.0,22.43,53.3,2.0,corn,317,0.2715,0.298,0.2464,3.96,236.55,25.82,0.3,13.83,2.64,19.03,62.77,2.0,125,2018,855,0.2715,0.298,0.2464,0.6,0.3
2018-05-06,0.2456,4.69,274.0,26.9,0.0,14.02,7.37,26.0,49.82,2.0,corn,317,0.2571,0.2852,0.2473,4.33,317.19,26.37,0.6,13.97,6.0,22.43,53.3,2.0,126,2018,856,0.2571,0.2852,0.2473,0.0,0.6
2018-05-07,0.2264,4.76,228.4,26.73,0.0,14.06,9.72,25.94,53.62,2.0,corn,317,0.2456,0.2715,0.2784,4.69,274.0,26.9,0.0,14.02,7.37,26.0,49.82,2.0,127,2018,857,0.2456,0.2715,0.2784,0.0,0.0
2018-05-08,0.2098,4.79,203.88,26.42,0.0,13.8,10.54,27.5,51.48,2.0,corn,317,0.2264,0.2571,0.2701,4.76,228.4,26.73,0.0,14.06,9.72,25.94,53.62,2.0,128,2018,858,0.2264,0.2571,0.2701,0.0,0.0
2018-05-09,0.211,4.44,219.94,23.36,0.0,13.08,10.29,27.98,59.02,2.0,corn,317,0.2098,0.2456,0.264,4.79,203.88,26.42,0.0,13.8,10.54,27.5,51.48,2.0,129,2018,859,0.2098,0.2456,0.264,0.0,0.0
2018-05-10,0.2138,2.04,308.95,12.92,0.7,4.59,6.28,17.83,76.77,2.0125,corn,317,0.211,0.2264,0.2727,4.44,219.94,23.36,0.0,13.08,10.29,27.98,59.02,2.0,130,2018,860,0.211,0.2264,0.2727,0.7,0.0
2018-05-11,0.216,3.51,178.75,22.22,4.5,9.8,3.39,19.77,69.06,2.025,corn,317,0.2138,0.2098,0.2865,2.04,308.95,12.92,0.7,4.59,6.28,17.83,76.77,2.0125,131,2018,861,0.2138,0.2098,0.2865,4.5,0.7
2018-05-12,0.2186,4.04,208.31,23.06,2.4,9.08,8.37,24.09,58.46,2.0375,corn,317,0.216,0.211,0.2734,3.51,178.75,22.22,4.5,9.8,3.39,19.77,69.06,2.025,132,2018,862,0.216,0.211,0.2734,2.4,4.5
2018-05-13,0.2201,1.06,290.1,6.67,0.0,0.21,11.8,16.53,86.45,2.05,corn,317,0.2186,0.2138,0.2621,4.04,208.31,23.06,2.4,9.08,8.37,24.09,58.46,2.0375,133,2018,863,0.2186,0.2138,0.2621,0.0,2.4
2018-05-14,0.2211,3.99,290.55,22.33,0.0,9.39,11.8,26.72,69.53,2.0625,corn,317,0.2201,0.216,0.2664,1.06,290.1,6.67,0.0,0.21,11.8,16.53,86.45,2.05,134,2018,864,0.2201,0.216,0.2664,0.0,0.0
2018-05-15,0.2226,4.64,268.6,26.04,4.6,13.48,11.47,24.96,52.61,2.075,corn,317,0.2211,0.2186,0.2875,3.99,290.55,22.33,0.0,9.39,11.8,26.72,69.53,2.0625,135,2018,865,0.2211,0.2186,0.2875,4.6,0.0
2018-05-16,0.2225,3.01,368.15,17.9,1.1,7.05,9.73,22.68,69.45,2.0875,corn,317,0.2226,0.2201,0.2633,4.64,268.6,26.04,4.6,13.48,11.47,24.96,52.61,2.075,136,2018,866,0.2226,0.2201,0.2633,1.1,4.6
2018-05-17,0.2218,4.19,383.99,27.31,0.0,11.77,5.82,17.39,65.62,2.1,corn,317,0.2225,0.2211,0.246,3.01,368.15,17.9,1.1,7.05,9.73,22.68,69.45,2.0875,137,2018,867,0.2225,0.2211,0.246,0.0,1.1
2018-05-18,0.2216,3.1,262.66,20.84,0.0,6.69,3.66,16.91,68.96,2.025,corn,317,0.2218,0.2226,0.2393,4.19,383.99,27.31,0.0,11.77,5.82,17.39,65.62,2.1,138,2018,868,0.2218,0.2226,0.2393,0.0,0.0
2018-05-19,0.2204,1.91,132.61,12.74,0.0,3.33,4.38,16.04,82.01,1.95,corn,317,0.2216,0.2225,0.2339,3.1,262.66,20.84,0.0,6.69,3.66,16.91,68.96,2.025,139,2018,869,0.2216,0.2225,0.2339,0.0,0.0
2018-05-20,0.2202,4.58,235.57,26.62,0.0,13.04,5.99,24.88,62.63,1.875,corn,317,0.2204,0.2218,0.233,1.91,132.61,12.74,0.0,3.33,4.38,16.04,82.01,1.95,140,2018,870,0.2204,0.2218,0.233,0.0,0.0
2018-05-21,0.2256,4.48,330.62,24.83,0.0,10.96,10.75,25.63,51.15,1.8,corn,317,0.2202,0.2216,0.259,4.58,235.57,26.62,0.0,13.04,5.99,24.88,62.63,1.875,141,2018,871,0.2202,0.2216,0.259,0.0,0.0
2018-05-22,0.2275,3.13,199.01,17.97,0.0,6.37,11.54,25.22,74.88,1.725,corn,317,0.2256,0.2204,0.2469,4.48,330.62,24.83,0.0,10.96,10.75,25.63,51.15,1.8,142,2018,872,0.2256,0.2204,0.2469,0.0,0.0
2018-05-23,0.2253,3.07,273.07,17.16,0.0,5.33,14.62,24.87,68.04,1.65,corn,317,0.2275,0.2202,0.2401,3.13,199.01,17.97,0.0,6.37,11.54,25.22,74.88,1.725,143,2018,873,0.2275,0.2202,0.2401,0.0,0.0
2018-05-24,0.2244,2.63,330.65,14.8,0.0,3.36,14.09,23.46,69.8,1.575,corn,317,0.2253,0.2256,0.2348,3.07,273.07,17.16,0.0,5.33,14.62,24.87,68.04,1.65,144,2018,874,0.2253,0.2256,0.2348,0.0,0.0
2018-05-25,0.2238,4.04,172.93,21.96,0.0,9.33,14.15,26.12,73.0,1.5,corn,317,0.2244,0.2275,0.2427,2.63,330.65,14.8,0.0,3.36,14.09,23.46,69.8,1.575,145,2018,875,0.2244,0.2275,0.2427,0.0,0.0
2018-05-26,0.2234,4.79,263.97,25.35,0.0,12.12,14.3,28.73,60.28,1.6,corn,317,0.2238,0.2253,0.2353,4.04,172.93,21.96,0.0,9.33,14.15,26.12,73.0,1.5,146,2018,876,0.2238,0.2253,0.2353,0.0,0.0
2018-05-27,0.2226,2.69,252.27,14.52,0.0,4.78,15.53,27.08,70.56,1.7,corn,317,0.2234,0.2244,0.226,4.79,263.97,25.35,0.0,12.12,14.3,28.73,60.28,1.6,147,2018,877,0.2234,0.2244,0.226,0.0,0.0
2018-05-28,0.2209,4.99,210.75,25.93,0.0,12.13,14.38,29.44,65.27,1.8,corn,317,0.2226,0.2238,0.2178,2.69,252.27,14.52,0.0,4.78,15.53,27.08,70.56,1.7,148,2018,878,0.2226,0.2238,0.2178,0.0,0.0
2018-05-29,0.2218,3.55,236.81,18.67,0.0,7.24,16.55,30.57,76.18,1.9,corn,317,0.2209,0.2234,0.2096,4.99,210.75,25.93,0.0,12.13,14.38,29.44,65.27,1.8,149,2018,879,0.2209,0.2234,0.2096,0.0,0.0
2018-05-30,0.2393,4.35,146.16,23.31,0.0,11.06,15.85,27.63,74.2,2.0,corn,317,0.2218,0.2226,0.2,3.55,236.81,18.67,0.0,7.24,16.55,30.57,76.18,1.9,150,2018,880,0.2218,0.2226,0.2,0.0,0.0
2018-05-31,0.2345,2.94,158.47,16.0,1.6,5.98,15.62,26.33,80.5,2.1,corn,317,0.2393,0.2209,0.1948,4.35,146.16,23.31,0.0,11.06,15.85,27.63,74.2,2.0,151,2018,881,0.2393,0.2209,0.1948,1.6,0.0
2018-06-01,0.2341,1.37,231.92,7.01,0.0,0.93,14.77,21.42,92.74,2.2,corn,317,0.2345,0.2218,0.1856,2.94,158.47,16.0,1.6,5.98,15.62,26.33,80.5,2.1,152,2018,882,0.2345,0.2218,0.1856,0.0,1.6
2018-06-02,0.2444,1.94,241.35,11.11,1.5,2.21,14.26,20.92,85.57,2.3,corn,317,0.2341,0.2393,0.1974,1.37,231.92,7.01,0.0,0.93,14.77,21.42,92.74,2.2,153,2018,883,0.2341,0.2393,0.1974,1.5,0.0
2018-06-03,0.2405,3.47,135.1,19.41,0.0,6.58,13.6,25.11,78.58,2.125,corn,317,0.2444,0.2345,0.1913,1.94,241.35,11.11,1.5,2.21,14.26,20.92,85.57,2.3,154,2018,884,0.2444,0.2345,0.1913,0.0,1.5
2018-06-04,0.2377,3.91,250.24,21.75,0.0,8.75,13.72,24.44,80.56,1.95,corn,317,0.2405,0.2341,0.1914,3.47,135.1,19.41,0.0,6.58,13.6,25.11,78.58,2.125,155,2018,885,0.2405,0.2341,0.1914,0.0,0.0
2018-06-05,0.234,2.45,222.59,14.33,1.9,5.42,12.61,21.04,79.45,1.775,corn,317,0.2377,0.2444,0.2035,3.91,250.24,21.75,0.0,8.75,13.72,24.44,80.56,1.95,156,2018,886,0.2377,0.2444,0.2035,1.9,0.0
2018-06-06,0.2319,5.32,204.64,28.84,3.6,14.86,11.27,28.83,65.36,1.6,corn,317,0.234,0.2405,0.2072,2.45,222.59,14.33,1.9,5.42,12.61,21.04,79.45,1.775,157,2018,887,0.234,0.2405,0.2072,3.6,1.9
2018-06-07,0.2306,4.4,170.08,23.3,6.5,9.93,13.99,29.3,67.84,1.425,corn,317,0.2319,0.2377,0.2027,5.32,204.64,28.84,3.6,14.86,11.27,28.83,65.36,1.6,158,2018,888,0.2319,0.2377,0.2027,6.5,3.6
2018-06-08,0.2653,1.7,186.92,9.57,1.0,1.2,17.0,22.14,88.34,1.25,corn,317,0.2306,0.234,0.1996,4.4,170.08,23.3,6.5,9.93,13.99,29.3,67.84,1.425,159,2018,889,0.2306,0.234,0.1996,1.0,6.5
2018-06-09,0.2706,4.67,213.68,25.24,0.3,10.43,15.98,26.62,75.16,1.075,corn,317,0.2653,0.2319,0.3183,1.7,186.92,9.57,1.0,1.2,17.0,22.14,88.34,1.25,160,2018,890,0.2653,0.2319,0.3183,0.3,1.0
2018-06-10,0.2587,4.43,254.96,24.55,7.2,10.27,14.57,25.08,75.44,0.9,corn,317,0.2706,0.2306,0.3213,4.67,213.68,25.24,0.3,10.43,15.98,26.62,75.16,1.075,161,2018,891,0.2706,0.2306,0.3213,7.2,0.3
2018-06-11,0.2508,4.45,338.36,25.34,3.1,9.59,12.25,23.77,68.87,0.925,corn,317,0.2587,0.2653,0.298,4.43,254.96,24.55,7.2,10.27,14.57,25.08,75.44,0.9,162,2018,892,0.2587,0.2653,0.298,3.1,7.2
2018-06-12,0.2454,1.86,278.63,11.32,0.0,0.9,11.78,18.9,75.66,0.95,corn,317,0.2508,0.2706,0.2852,4.45,338.36,25.34,3.1,9.59,12.25,23.77,68.87,0.925,163,2018,893,0.2508,0.2706,0.2852,0.0,3.1
2018-06-13,0.2416,2.3,230.69,14.15,4.2,2.71,9.12,18.68,74.54,0.975,corn,317,0.2454,0.2587,0.2715,1.86,278.63,11.32,0.0,0.9,11.78,18.9,75.66,0.95,164,2018,894,0.2454,0.2587,0.2715,4.2,0.0
2018-06-14,0.2385,2.57,309.76,15.51,0.8,4.23,8.66,21.17,80.72,1.0,corn,317,0.2416,0.2508,0.2571,2.3,230.69,14.15,4.2,2.71,9.12,18.68,74.54,0.975,165,2018,895,0.2416,0.2508,0.2571,0.8,4.2
2018-06-15,0.2358,3.98,126.86,22.52,0.0,8.31,11.72,24.35,72.63,1.025,corn,317,0.2385,0.2454,0.2456,2.57,309.76,15.51,0.8,4.23,8.66,21.17,80.72,1.0,166,2018,896,0.2385,0.2454,0.2456,0.0,0.8
2018-06-16,0.2324,3.32,238.15,19.03,0.0,4.59,12.38,24.71,68.75,1.05,corn,317,0.2358,0.2416,0.2264,3.98,126.86,22.52,0.0,8.31,11.72,24.35,72.63,1.025,167,2018,897,0.2358,0.2416,0.2264,0.0,0.0
2018-06-17,0.2285,2.05,335.89,12.17,0.0,2.1,12.82,18.96,71.01,1.075,corn,317,0.2324,0.2385,0.2098,3.32,238.15,19.03,0.0,4.59,12.38,24.71,68.75,1.05,168,2018,898,0.2324,0.2385,0.2098,0.0,0.0
2018-06-18,0.225,1.66,344.53,9.59,0.0,1.82,13.11,20.72,77.51,1.1,corn,317,0.2285,0.2358,0.211,2.05,335.89,12.17,0.0,2.1,12.82,18.96,71.01,1.075,169,2018,899,0.2285,0.2358,0.211,0.0,0.0
2018-06-19,0.2219,1.54,242.35,8.61,2.2,0.0,13.93,21.42,81.37,1.45,corn,317,0.225,0.2324,0.2138,1.66,344.53,9.59,0.0,1.82,13.11,20.72,77.51,1.1,170,2018,900,0.225,0.2324,0.2138,2.2,0.0
2018-06-20,0.2178,4.34,267.43,23.66,0.8,10.47,14.13,27.24,73.31,1.8,corn,317,0.2219,0.2285,0.216,1.54,242.35,8.61,2.2,0.0,13.93,21.42,81.37,1.45,171,2018,901,0.2219,0.2285,0.216,0.8,2.2
2018-06-21,0.2118,3.4,452.11,20.83,0.0,7.95,9.56,18.07,67.78,2.15,corn,317,0.2178,0.225,0.2186,4.34,267.43,23.66,0.8,10.47,14.13,27.24,73.31,1.8,172,2018,902,0.2178,0.225,0.2186,0.0,0.8
2018-06-22,0.2066,2.24,405.87,14.3,0.0,3.24,8.97,17.21,69.32,2.5,corn,317,0.2118,0.2219,0.2201,3.4,452.11,20.83,0.0,7.95,9.56,18.07,67.78,2.15,173,2018,903,0.2118,0.2219,0.2201,0.0,0.0
2018-06-23,0.203,2.3,202.18,14.11,0.0,4.05,8.08,20.12,71.8,2.85,corn,317,0.2066,0.2178,0.2211,2.24,405.87,14.3,0.0,3.24,8.97,17.21,69.32,2.5,174,2018,904,0.2066,0.2178,0.2211,0.0,0.0
2018-06-24,0.2,2.35,234.68,14.32,0.0,1.8,9.18,18.9,78.05,3.2,corn,317,0.203,0.2118,0.2226,2.3,202.18,14.11,0.0,4.05,8.08,20.12,71.8,2.85,175,2018,905,0.203,0.2118,0.2226,0.0,0.0
2018-06-25,0.1964,3.51,249.33,20.49,3.8,7.77,11.14,22.99,72.13,3.55,corn,317,0.2,0.2066,0.2225,2.35,234.68,14.32,0.0,1.8,9.18,18.9,78.05,3.2,176,2018,906,0.2,0.2066,0.2225,3.8,0.0
2018-06-26,0.191,4.69,237.67,27.58,12.1,11.17,7.8,24.4,69.38,3.9,corn,317,0.1964,0.203,0.2218,3.51,249.33,20.49,3.8,7.77,11.14,22.99,72.13,3.55,177,2018,907,0.1964,0.203,0.2218,12.1,3.8
2018-06-27,0.1853,4.92,277.56,27.21,2.3,13.22,10.05,27.29,66.91,3.7,corn,317,0.191,0.2,0.2216,4.69,237.67,27.58,12.1,11.17,7.8,24.4,69.38,3.9,178,2018,908,0.191,0.2,0.2216,2.3,12.1
2018-06-28,0.1797,5.2,294.73,27.24,3.2,14.04,12.9,28.65,55.17,3.5,corn,317,0.1853,0.1964,0.2204,4.92,277.56,27.21,2.3,13.22,10.05,27.29,66.91,3.7,179,2018,909,0.1853,0.1964,0.2204,3.2,2.3
2018-06-29,0.1738,5.5,305.05,29.95,5.9,15.42,13.22,29.04,57.34,3.3,corn,317,0.1797,0.191,0.2202,5.2,294.73,27.24,3.2,14.04,12.9,28.65,55.17,3.5,180,2018,910,0.1797,0.191,0.2202,5.9,3.2
2018-06-30,0.1683,5.61,341.74,30.18,0.5,15.19,12.68,28.45,50.33,3.1,corn,317,0.1738,0.1853,0.2256,5.5,305.05,29.95,5.9,15.42,13.22,29.04,57.34,3.3,181,2018,911,0.1738,0.1853,0.2256,0.5,5.9
2018-07-01,0.1631,5.72,446.02,30.91,1.0,15.31,14.61,26.87,35.74,2.9,corn,317,0.1683,0.1797,0.2275,5.61,341.74,30.18,0.5,15.19,12.68,28.45,50.33,3.1,182,2018,912,0.1683,0.1797,0.2275,1.0,0.5
2018-07-02,0.1581,5.62,349.89,30.7,0.6,15.32,11.38,27.43,38.32,2.7,corn,317,0.1631,0.1738,0.2253,5.72,446.02,30.91,1.0,15.31,14.61,26.87,35.74,2.9,183,2018,913,0.1631,0.1738,0.2253,0.6,1.0
2018-07-03,0.1582,5.55,246.08,29.55,10.5,15.14,12.81,29.72,48.47,2.5,corn,317,0.1581,0.1683,0.2244,5.62,349.89,30.7,0.6,15.32,11.38,27.43,38.32,2.7,184,2018,914,0.1581,0.1683,0.2244,10.5,0.6
2018-07-04,0.1765,4.45,198.45,23.96,0.4,10.24,14.26,29.2,58.35,2.3,corn,317,0.1582,0.1631,0.2238,5.55,246.08,29.55,10.5,15.14,12.81,29.72,48.47,2.5,185,2018,915,0.1582,0.1631,0.2238,0.4,10.5
2018-07-05,0.1616,4.93,222.47,27.02,0.0,11.86,13.46,27.43,64.71,2.3125,corn,317,0.1765,0.1581,0.2234,4.45,198.45,23.96,0.4,10.24,14.26,29.2,58.35,2.3,186,2018,916,0.1765,0.1581,0.2234,0.0,0.4
2018-07-06,0.1527,3.82,209.01,20.79,0.0,7.2,13.55,26.96,64.07,2.325,corn,317,0.1616,0.1582,0.2226,4.93,222.47,27.02,0.0,11.86,13.46,27.43,64.71,2.3125,187,2018,917,0.1616,0.1582,0.2226,0.0,0.0
2018-07-07,0.1475,4.88,218.7,27.06,0.0,13.06,11.16,27.14,52.29,2.3375,corn,317,0.1527,0.1765,0.2209,3.82,209.01,20.79,0.0,7.2,13.55,26.96,64.07,2.325,188,2018,918,0.1527,0.1765,0.2209,0.0,0.0
2018-07-08,0.1432,5.0,249.86,28.17,0.0,14.93,9.74,26.27,60.91,2.35,corn,317,0.1475,0.1616,0.2218,4.88,218.7,27.06,0.0,13.06,11.16,27.14,52.29,2.3375,189,2018,919,0.1475,0.1616,0.2218,0.0,0.0
2018-07-09,0.1399,3.03,240.76,17.18,11.7,4.81,10.48,24.72,71.29,2.3625,corn,317,0.1432,0.1527,0.2393,5.0,249.86,28.17,0.0,14.93,9.74,26.27,60.91,2.35,190,2018,920,0.1432,0.1527,0.2393,11.7,0.0
2018-07-10,0.1377,2.11,353.98,12.46,0.0,4.65,12.4,21.83,70.23,2.375,corn,317,0.1399,0.1475,0.2345,3.03,240.76,17.18,11.7,4.81,10.48,24.72,71.29,2.3625,191,2018,921,0.1399,0.1475,0.2345,0.0,11.7
2018-07-11,0.1364,3.32,266.26,19.03,0.0,7.71,9.18,23.91,69.52,2.3875,corn,317,0.1377,0.1432,0.2341,2.11,353.98,12.46,0.0,4.65,12.4,21.83,70.23,2.375,192,2018,922,0.1377,0.1432,0.2341,0.0,0.0
2018-07-12,0.136,4.75,269.89,25.96,0.0,12.16,12.95,27.45,67.52,2.4,corn,317,0.1364,0.1399,0.2444,3.32,266.26,19.03,0.0,7.71,9.18,23.91,69.52,2.3875,193,2018,923,0.1364,0.1399,0.2444,0.0,0.0
2018-07-13,0.1343,4.71,187.59,26.26,2.8,11.6,10.56,27.34,67.46,2.3375,corn,317,0.136,0.1377,0.2405,4.75,269.89,25.96,0.0,12.16,12.95,27.45,67.52,2.4,194,2018,924,0.136,0.1377,0.2405,2.8,0.0
2018-07-14,0.1324,5.21,210.71,28.71,0.2,14.46,12.27,27.15,62.06,2.275,corn,317,0.1343,0.1364,0.2377,4.71,187.59,26.26,2.8,11.6,10.56,27.34,67.46,2.3375,195,2018,925,0.1343,0.1364,0.2377,0.2,2.8
2018-07-15,0.1307,5.3,194.89,28.38,0.0,14.71,11.44,29.43,52.89,2.2125,corn,317,0.1324,0.136,0.234,5.21,210.71,28.71,0.2,14.46,12.27,27.15,62.06,2.275,196,2018,926,0.1324,0.136,0.234,0.0,0.2
2018-07-16,0.1966,5.25,176.75,27.5,0.0,14.12,12.54,30.78,48.34,2.15,corn,317,0.1307,0.1343,0.2319,5.3,194.89,28.38,0.0,14.71,11.44,29.43,52.89,2.2125,197,2018,927,0.1307,0.1343,0.2319,0.0,0.0
2018-07-17,0.2206,4.63,260.8,25.05,0.0,12.35,11.97,28.41,58.14,2.0875,corn,317,0.1966,0.1324,0.2306,5.25,176.75,27.5,0.0,14.12,12.54,30.78,48.34,2.15,198,2018,928,0.1966,0.1324,0.2306,0.0,0.0
2018-07-18,0.1942,3.9,146.34,21.11,0.0,9.73,10.13,26.72,59.06,2.025,corn,317,0.2206,0.1307,0.2653,4.63,260.8,25.05,0.0,12.35,11.97,28.41,58.14,2.0875,199,2018,929,0.2206,0.1307,0.2653,0.0,0.0
2018-07-19,0.1732,3.79,168.24,20.37,0.0,7.67,12.49,28.73,57.11,1.9625,corn,317,0.1942,0.1966,0.2706,3.9,146.34,21.11,0.0,9.73,10.13,26.72,59.06,2.025,200,2018,930,0.1942,0.1966,0.2706,0.0,0.0
2018-07-20,0.1577,4.68,171.11,25.59,0.0,10.96,10.73,27.83,59.89,1.9,corn,317,0.1732,0.2206,0.2587,3.79,168.24,20.37,0.0,7.67,12.49,28.73,57.11,1.9625,201,2018,931,0.1732,0.2206,0.2587,0.0,0.0
2018-07-21,0.2007,4.66,208.19,24.7,5.4,11.85,15.21,29.42,61.58,1.9125,corn,317,0.1577,0.1942,0.2508,4.68,171.11,25.59,0.0,10.96,10.73,27.83,59.89,1.9,202,2018,932,0.1577,0.1942,0.2508,5.4,0.0
2018-07-22,0.205,4.13,204.24,22.25,0.0,11.16,13.65,29.26,63.3,1.925,corn,317,0.2007,0.1732,0.2454,4.66,208.19,24.7,5.4,11.85,15.21,29.42,61.58,1.9125,203,2018,933,0.2007,0.1732,0.2454,0.0,5.4
2018-07-23,0.1755,4.89,110.26,25.38,0.6,12.71,13.61,31.27,62.55,1.9375,corn,317,0.205,0.1577,0.2416,4.13,204.24,22.25,0.0,11.16,13.65,29.26,63.3,1.925,204,2018,934,0.205,0.1577,0.2416,0.6,0.0
2018-07-24,0.1566,4.51,164.25,23.43,5.1,10.88,15.98,33.37,54.18,1.95,corn,317,0.1755,0.2007,0.2385,4.89,110.26,25.38,0.6,12.71,13.61,31.27,62.55,1.9375,205,2018,935,0.1755,0.2007,0.2385,5.1,0.6
2018-07-25,0.1462,4.53,259.0,22.41,1.4,10.93,18.85,34.01,52.7,1.9625,corn,317,0.1566,0.205,0.2358,4.51,164.25,23.43,5.1,10.88,15.98,33.37,54.18,1.95,206,2018,936,0.1566,0.205,0.2358,1.4,5.1
2018-07-26,0.1401,4.77,197.43,23.09,0.1,9.6,18.3,36.66,51.63,1.975,corn,317,0.1462,0.1755,0.2324,4.53,259.0,22.41,1.4,10.93,18.85,34.01,52.7,1.9625,207,2018,937,0.1462,0.1755,0.2324,0.1,1.4
2018-07-27,0.1363,5.47,277.79,26.23,0.6,13.58,21.32,36.15,34.34,1.9875,corn,317,0.1401,0.1566,0.2285,4.77,197.43,23.09,0.1,9.6,18.3,36.66,51.63,1.975,208,2018,938,0.1401,0.1566,0.2285,0.6,0.1
2018-07-28,0.1333,3.06,291.96,16.35,35.5,6.8,11.79,27.69,65.88,2.0,corn,317,0.1363,0.1462,0.225,5.47,277.79,26.23,0.6,13.58,21.32,36.15,34.34,1.9875,209,2018,939,0.1363,0.1462,0.225,35.5,0.6
2018-07-29,0.1308,3.4,310.31,17.89,11.7,4.71,12.33,29.06,50.76,1.975,corn,317,0.1333,0.1401,0.2219,3.06,291.96,16.35,35.5,6.8,11.79,27.69,65.88,2.0,210,2018,940,0.1333,0.1401,0.2219,11.7,35.5
2018-07-30,0.1304,4.61,268.94,23.26,0.0,10.0,18.11,33.04,53.23,1.95,corn,317,0.1308,0.1363,0.2178,3.4,310.31,17.89,11.7,4.71,12.33,29.06,50.76,1.975,211,2018,941,0.1308,0.1363,0.2178,0.0,11.7
2018-07-31,0.1294,4.14,266.63,21.73,0.0,10.28,15.18,29.98,62.98,1.925,corn,317,0.1304,0.1333,0.2118,4.61,268.94,23.26,0.0,10.0,18.11,33.04,53.23,1.95,212,2018,942,0.1304,0.1333,0.2118,0.0,0.0
2018-08-01,0.1279,3.84,149.19,20.42,0.0,8.76,12.31,29.83,57.8,1.9,corn,317,0.1294,0.1308,0.2066,4.14,266.63,21.73,0.0,10.28,15.18,29.98,62.98,1.925,213,2018,943,0.1294,0.1308,0.2066,0.0,0.0
2018-08-02,0.127,4.58,190.71,23.42,0.0,12.37,15.48,32.69,54.89,1.875,corn,317,0.1279,0.1304,0.203,3.84,149.19,20.42,0.0,8.76,12.31,29.83,57.8,1.9,214,2018,944,0.1279,0.1304,0.203,0.0,0.0
2018-08-03,0.1263,4.94,199.84,24.97,0.0,13.84,15.36,34.41,50.79,1.85,corn,317,0.127,0.1294,0.2,4.58,190.71,23.42,0.0,12.37,15.48,32.69,54.89,1.875,215,2018,945,0.127,0.1294,0.2,0.0,0.0
2018-08-04,0.1256,4.31,263.27,22.32,0.0,10.38,17.21,31.83,61.38,1.825,corn,317,0.1263,0.1279,0.1964,4.94,199.84,24.97,0.0,13.84,15.36,34.41,50.79,1.85,216,2018,946,0.1263,0.1279,0.1964,0.0,0.0
2018-08-05,0.1402,4.72,229.81,25.55,0.0,13.57,14.89,28.2,62.96,1.8,corn,317,0.1256,0.127,0.191,4.31,263.27,22.32,0.0,10.38,17.21,31.83,61.38,1.825,217,2018,947,0.1256,0.127,0.191,0.0,0.0
2018-08-06,0.2267,4.92,161.63,25.34,0.0,13.84,13.21,33.59,51.26,1.65,corn,317,0.1402,0.1263,0.1853,4.72,229.81,25.55,0.0,13.57,14.89,28.2,62.96,1.8,218,2018,948,0.1402,0.1263,0.1853,0.0,0.0
2018-08-07,0.1877,4.86,156.85,24.11,3.7,12.41,14.24,36.28,46.51,1.5,corn,317,0.2267,0.1256,0.1797,4.92,161.63,25.34,0.0,13.84,13.21,33.59,51.26,1.65,219,2018,949,0.2267,0.1256,0.1797,3.7,0.0
2018-08-08,0.1664,2.27,346.73,12.38,0.0,3.51,11.34,25.44,71.07,1.35,corn,317,0.1877,0.1402,0.1738,4.86,156.85,24.11,3.7,12.41,14.24,36.28,46.51,1.5,220,2018,950,0.1877,0.1402,0.1738,0.0,3.7
2018-08-09,0.2201,1.8,366.08,10.22,0.0,3.88,9.99,24.09,80.69,1.2,corn,317,0.1664,0.2267,0.1683,2.27,346.73,12.38,0.0,3.51,11.34,25.44,71.07,1.35,221,2018,951,0.1664,0.2267,0.1683,0.0,0.0
2018-08-10,0.2769,3.42,450.7,19.51,0.9,9.71,12.48,23.43,64.59,1.05,corn,317,0.2201,0.1877,0.1631,1.8,366.08,10.22,0.0,3.88,9.99,24.09,80.69,1.2,222,2018,952,0.2201,0.1877,0.1631,0.9,0.0
2018-08-11,0.2513,3.56,294.52,21.14,4.3,11.62,10.6,22.61,69.84,0.9,corn,317,0.2769,0.1664,0.1581,3.42,450.7,19.51,0.9,9.71,12.48,23.43,64.59,1.05,223,2018,953,0.2769,0.1664,0.1581,4.3,0.9
2018-08-12,0.2305,3.66,233.55,19.96,0.0,7.0,10.98,28.37,56.48,0.75,corn,317,0.2513,0.2201,0.1582,3.56,294.52,21.14,4.3,11.62,10.6,22.61,69.84,0.9,224,2018,954,0.2513,0.2201,0.1582,0.0,4.3
2018-08-13,0.2284,1.57,257.61,8.79,0.0,2.28,15.8,22.17,85.81,0.6,corn,317,0.2305,0.2769,0.1765,3.66,233.55,19.96,0.0,7.0,10.98,28.37,56.48,0.75,225,2018,955,0.2305,0.2769,0.1765,0.0,0.0
